"GOV","Government","TAX","Tax","VAR","Variable","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","1989","1989","CAD","Canadian Dollar","9","billions",,,18.168204,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","1990","1990","CAD","Canadian Dollar","9","billions",,,20.18881,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","1991","1991","CAD","Canadian Dollar","9","billions",,,21.901471,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","1992","1992","CAD","Canadian Dollar","9","billions",,,23.926261,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","1993","1993","CAD","Canadian Dollar","9","billions",,,24.833194,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","1994","1994","CAD","Canadian Dollar","9","billions",,,25.747389,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","1995","1995","CAD","Canadian Dollar","9","billions",,,26.110056,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","1996","1996","CAD","Canadian Dollar","9","billions",,,26.740058,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","1997","1997","CAD","Canadian Dollar","9","billions",,,27.634858,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","1998","1998","CAD","Canadian Dollar","9","billions",,,29.164605,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","1999","1999","CAD","Canadian Dollar","9","billions",,,30.361681,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","2000","2000","CAD","Canadian Dollar","9","billions",,,30.242282,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","2001","2001","CAD","Canadian Dollar","9","billions",,,34.299425,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","2002","2002","CAD","Canadian Dollar","9","billions",,,35.056332,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","2003","2003","CAD","Canadian Dollar","9","billions",,,36.470719,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","2004","2004","CAD","Canadian Dollar","9","billions",,,38.390704,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","2005","2005","CAD","Canadian Dollar","9","billions",,,40.342772,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","2006","2006","CAD","Canadian Dollar","9","billions",,,42.200345,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","2007","2007","CAD","Canadian Dollar","9","billions",,,44.56678,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","2008","2008","CAD","Canadian Dollar","9","billions",,,46.99328,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","2009","2009","CAD","Canadian Dollar","9","billions",,,48.408682,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","2010","2010","CAD","Canadian Dollar","9","billions",,,50.463682,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","2011","2011","CAD","Canadian Dollar","9","billions",,,51.279946,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CAN","Canada","2012","2012","CAD","Canadian Dollar","9","billions",,,52.317123,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1965","1965","CHF","Swiss Franc","9","billions",,,0.078,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1966","1966","CHF","Swiss Franc","9","billions",,,0.086,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1967","1967","CHF","Swiss Franc","9","billions",,,0.102,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1968","1968","CHF","Swiss Franc","9","billions",,,0.109,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1969","1969","CHF","Swiss Franc","9","billions",,,0.117,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1970","1970","CHF","Swiss Franc","9","billions",,,0.131,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1971","1971","CHF","Swiss Franc","9","billions",,,0.143,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1972","1972","CHF","Swiss Franc","9","billions",,,0.158,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1973","1973","CHF","Swiss Franc","9","billions",,,0.183,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1974","1974","CHF","Swiss Franc","9","billions",,,0.243,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1975","1975","CHF","Swiss Franc","9","billions",,,0.242,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1976","1976","CHF","Swiss Franc","9","billions",,,0.262,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1977","1977","CHF","Swiss Franc","9","billions",,,0.28,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1978","1978","CHF","Swiss Franc","9","billions",,,0.286,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1979","1979","CHF","Swiss Franc","9","billions",,,0.295,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1980","1980","CHF","Swiss Franc","9","billions",,,0.304,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1981","1981","CHF","Swiss Franc","9","billions",,,0.319,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1982","1982","CHF","Swiss Franc","9","billions",,,0.33,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1983","1983","CHF","Swiss Franc","9","billions",,,0.301,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1984","1984","CHF","Swiss Franc","9","billions",,,0.313,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1985","1985","CHF","Swiss Franc","9","billions",,,0.335,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1986","1986","CHF","Swiss Franc","9","billions",,,0.356,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1987","1987","CHF","Swiss Franc","9","billions",,,0.359,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1988","1988","CHF","Swiss Franc","9","billions",,,0.378,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1989","1989","CHF","Swiss Franc","9","billions",,,0.427,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1990","1990","CHF","Swiss Franc","9","billions",,,0.223406,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1991","1991","CHF","Swiss Franc","9","billions",,,0.231896,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1992","1992","CHF","Swiss Franc","9","billions",,,0.244162,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1993","1993","CHF","Swiss Franc","9","billions",,,0.53,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1994","1994","CHF","Swiss Franc","9","billions",,,0.56,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1995","1995","CHF","Swiss Franc","9","billions",,,0.605,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1996","1996","CHF","Swiss Franc","9","billions",,,0.625,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1997","1997","CHF","Swiss Franc","9","billions",,,0.644,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1998","1998","CHF","Swiss Franc","9","billions",,,0.683,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","1999","1999","CHF","Swiss Franc","9","billions",,,0.714,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2000","2000","CHF","Swiss Franc","9","billions",,,0.735,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2001","2001","CHF","Swiss Franc","9","billions",,,0.717,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2002","2002","CHF","Swiss Franc","9","billions",,,0.751,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2003","2003","CHF","Swiss Franc","9","billions",,,0.776,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2004","2004","CHF","Swiss Franc","9","billions",,,0.781,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2005","2005","CHF","Swiss Franc","9","billions",,,0.818,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2006","2006","CHF","Swiss Franc","9","billions",,,0.819,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2007","2007","CHF","Swiss Franc","9","billions",,,0.895,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2008","2008","CHF","Swiss Franc","9","billions",,,0.913,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2009","2009","CHF","Swiss Franc","9","billions",,,0.936,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2010","2010","CHF","Swiss Franc","9","billions",,,0.968,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2011","2011","CHF","Swiss Franc","9","billions",,,0.96,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2012","2012","CHF","Swiss Franc","9","billions",,,0.97,,
"NES","Total","4100","4100 Recurrent taxes on immovable property","TAXNAT","Tax revenue in national currency","CHL","Chile","1990","1990","CLP","Chilean Peso","9","billions",,,59.967923,,
